longitude,latitude
112.366667,37.82
112.376389,37.868056
112.294722,37.794722
111.818611,37.016111
111.608611,37.101111
112.383611,37.838611
112.373889,37.851111
111.776111,36.924722
111.792778,36.94
112.307778,37.801111
111.825556,37.0075
112.38,38.840278
111.786111,36.930278
112.918056,40.026944
111.761111,36.919167
